target_hash,rank_bin_upper
de71f1245d40ff5bb0cf91476cfc0ebfd6ee58646e9b465eb20484802b830d42,999999999
0f563bd9a62d7fb3bfc1ad4381b70843e53abb4338792da424b3f88cbcd9f45f,521000
e05cc0d508188ad96035332d2215766426c730bbfe4657d725b1fd36808b8c44,999999999
7e3d5874b2cc170769db65cc5915b445a854b6848b74ec845fed1d837e20e1f1,999999999
528a1d47c8532571bf3c73c41b356db86e7b3c341440031b81cade87dcf7089e,261000
c19abbad3b7a2c6c15d28b07e3e7dd22095c9e3326ec766a49ec864ebb709a41,999999999
56b1f18c9e93df412e9a38a6362dbc85fd672852dd342b5d457e6064d8a5580a,187000
7a49446b9bd31fdd82d4ff7db7a0797dc9bb359095ddd5fb28ce9e9c70689ccc,999999999
1bb146468ad95156a6c4ffa191d079193e7396508c2bf91b23a97feaa26b54fb,37000
8cce633dd71d0fdc0f721c4c7d47a3cd2abc33c36c6e5e532dd9cec137e20fd3,97000
4618261548a0e5460a297aa905356b0a95c18a7104bfe9a55300c7c8733e27d6,999999999
814f9218510c0ff5dc7f287a2a451fbe9be589ea22dbcbe768d8226d2d067662,999999999
feb8ec0908d9a6e8ffe0f13da1244643433e8a09fea4cfae51418d3a78b3d22d,999999999
4dcfe238e90b6118b301845b4d5b0f75c0309265034c55b5560cc0357efc5a19,381000
8aecfb5582df25cc2d3a9e877d878e981304971311455731634c033671fde23f,755000
c9ad759a315f0e9b66f3fbe7f0adefc13ec50ccf2036b181641b496ac0312881,309000
42f615a77db27d6fec4a172e784b9a44a945f3fceee046949034ff2fba9f49af,999999999
6e756f30706e1fdd6f3c9a17ca84fc8403e21f2d2a9e8e72ac159a832724cb54,999999999
911ae54a181c5a444b74b3eebe06633f78c70fecdb09592b3eccf405474a74fe,220000
f9fc6e1e40a5f22eb2f4c67d9af753790f85e2ce8e7d4675ae15e06e37828055,999999999
94889c112c3adaecd15cbb96c686cbf1d65b7deb200b229c7009d666194c4815,999999999
e153e69d36cc19c08ae277db8508e39d8b102bef752c8634705dd43842ed37df,633000
f705821c007e87beaa0f774b8307a8e9748c6c3fd585d2678229672d31007d67,322000
cbe99598cebd32657c4f44fd94c69dbd1a271b9d9698ca54b509516e290fdf0c,164000
95174647c45d4d03471ccdf014c659a8c00b3fa88fa2cf00007c110d59c9c86e,999999999
535663acdcf7de7df53ee9e2a72f21df1ee923a718f9ecaa01eec351113aa312,464000
cd6e4d2e0b4cb2ca558567799b130970427ab405d61f2d0405c3f59829a6e4ed,106000
b910d1fd60835f66a7d262958427a0cce23187a251f8e6a239c15d2c32ce6c63,587000
cae21418cb4f11f5f101ba3cc3c12ade4303ad8118fd216b26452d4b85e6114e,194000
0d878a433dba84bc943595d5f7dd5f97928c593f38f6e3a06c2d2588e5c5bcac,480000
19676dd07766993ae69315fd605dc73c5b895ffaeba579fee865dd2ef6899955,999999999
d22ad6271f5cefc3a9a0ad50d75f8bb9583f65a2da9ac83b89f31390d1032ec9,999999999
b80c3f14055c2ad0e01b8d8e9feea2e8bdaee2261ca04e0ae99ab3fd9f3254cd,970000
3a525eba6593e5aa5091dbdb733c2c11a420f9884c1492b9c9acd456bad52aad,999999999
db4137647e59b7c86bcfead891770db5fe17cf8a38ac545a525cb3d68439405d,999999999
f181813830d0e5e212fd3b2b8a1ae3bbaf9f03b27d76f2e9ac7d081f5cf8e8d5,999999999
3aefce50f4853f6a6513cdb47a4519fe6a73921ba295a5b63ab183bcd4be7c31,999999999
253144f74e6ae7c982de743ea7bbe8988b5c18b7150de01c860b249cb4ffd5ae,195000
0aa8bbcd1016f3be8668e342407c29aa6ed067e9cb12a8eaa6b7ed94b9197d4f,999999999
149cc324c757ac93d4919b2635e90ef85cfe4300da030941c75e248bda8da6d8,286000
7802ebf89a80bfd9ac8e1d9ed0844a9a7b9defeab149f10fb82c2a0a4d3ac72a,736000
cbc9f726d045254416b6af641c1d59087a19cb59f414ed91c34fff7bb0b07dab,767000
6c8724f3baa498a784563eab2a7d7bf6fa5d2cbebe031302bcc8200bccf92401,778000
5ee035d5186e340f0af39b2913d119cc4d853bbfff72eb900959551c67d8ca08,312000
579d87b951b6685bca2df42ba058551e8f8f1487fefddbb579349dedf135009a,999999999
b6f202e1d530333d58f39e254647e0005b3619e1e39351aa063328c77d0fd5a8,999999999
17e4e7cf2326e9617ed4a8afcb8f6f3a5df9c7c3449a3e6447d2f88422beb8dd,999999999
fc57094f1524d76276aafc452a3044e15c7aa848d93b43f11aaef6d132f997ad,999999999
86bcb79fcdfce8f9fc9c39eac63d477d0da1831ca7c7ef77089f55ddf5e895ce,999999999
c226518e1ec73b17660435cc26dc447ee76b97ee25f496a1ad45efdef757d6c1,999999999
6171630220775d02f3a9b30214373ea4eeba4c734ddddf18fee998dd40dc133b,999999999
f7fa99c8d71f78f646316230e636a56d848e3e8d87ad6251d0f0b3b9bc06b91c,186000
85bbcdc5addce387ef4b964fe8816025381ec41b6cc521b46652a5922fce462c,999999999
067980bf3a3ea4c7075932bcf82aac6ec44ce575c273a09590036323eb420818,400000
a36672f853b76168dd6e1d5548587dde2add6469dd4cc6540c2aed99eac015bf,682000
491270a53a7b518f7fe1df1181a73414bbe29cfef1f4aba28b4ba783a168d7d4,999999999
7b9f6b907cd6abb8c43ab6d59bad02190574f42e36efe54163044c785c203f05,999999999
2193475d61da8728a265f7aadb2cedcb7816f3e72d6cabbbdc75d4bcd066394f,249000
22d6ab2e77c40721ed8effdf26f4c38cad62ebf2002ac2f3c44cdf5076315945,999999999
68934f1fa4aaac5ad6f40e844f1d7685398a34bfaec77b01f102420cdc765d10,999999999
7a89289348930b429554f934d6b925867ee925a770ea1c483db2b43cc0c680df,999999999
609d603ea4f69d6a107f2fbdf96ff133fb00c6d84e380fab2194c3daab04198f,999999999
dd0bbc8f40ef84925d7ba30bb288683f445f4053df79572c2fbcc1b4bc27f3e6,172000
630b0cf92957bbb06abc1026949d76b32564302001caae571f72677ac5fc8c7d,999999999
5e249a97ef0f607e2a1379eefc19ed6aef7ced652d906bf24e9191b0db689d6e,999999999
e9afb39a7056f4ca89f8f9473ab3271e1ee6d438be6ac37d2e51359d82816f8d,566000
482e2e71b93004afd23e174e004107a9dd6784f5f4b0ab3e18f347d39800ae28,567000
6b9b7713b4445e5716f88abb52492cdd7f2aa25dae9f8f340aa53b12f07370c7,999999999
d8edcbad19133987abaab17d5efb3eeeb9c6abb0675716aa128054a96f321a37,634000
0d9d42568da8318d96f85975348f8df6c33310c2a804977929c1fe6cbe78a0b6,111000
4f692b1d0ce1e9e4a1b8f530bd1eae1e0f1736990115366757dbb6880b03bac1,999999999
e7e6ac6ad7bac32a84a02232dce17e84b6a0f8ad97d671942506ded609bb8a2e,999999999
c3537bf823eb3150f49504146149c94f689a21cc38f3b6e0573e1ee98800885f,999999999
5d5ace601f4e4a0ae7cda8aa52250b305a2b26f8faca3912f7a0bc7fb6904f03,654000
b1b28a58a5607aed1fcd3c0bae26c6b7f0152b2397ce4290bf8186a7dbfbc222,999999999
b44e41e022cdf124ebe14f9fb347af3ba2e05dee24797bfc3cb4f795474060da,999999999
6bed0a4910caae298300ac6b194d4b898a138a12ce855e2de787fb022c14de22,289000
768dead754b6614425ed2d415bf3a4be67844202c95bce29ab9cc29b2408f872,999999999
f8d82c89b26be2442ab90930a27fea4dc53689be99fb90da0f8ce587b1baeeb4,257000
470a957fa296d17e97aff889d8602fd86e4a1cafa076810c2642bb1329f3ab9e,999999999
f9eea17085a32daa91adc3a6a4fbebdbb1c341e7f111b5851f47084d2983fb76,999999999
b05e2795948707746a378615e0eb363717e34aa5b3177314d72d7384d5558510,999999999
fc56461cd680c613721ec676ae95ebecfff730438034cbdcb6c4dc6afcb88237,999999999
70f167cb47ab58f8f1766445931f92846ff773df176f2829ad8f088095f4f519,312000
73666958f9a59688c19531b143b93d1cf8d94d53a9b0c02b85712875a55664c8,999999999
67b4f8a9c33300d4e0a216d2fd77cf25f7692d810c5690af6ac3454821648c9f,720000
31f9b3d50d006657098fd0553850e0b0e3a9e5e0a9ee8e3f28c444eefffc9dd9,382000
a62494d550532f494b9a0ff4894aaaf8e2d0fa8622ef1bbb99be39f98fa786b7,40000
bf2e30451bb2d29e5b72363591d3dc9c3ce017b019bb6735defda3eb8f63382e,999999999
d8d3655105707dc68516add2f77ecf8d950488826bd7e68330bf4f5ddce8e87e,356000
a7130e3b2d09733febef7c0339da4058c0ca23d51a485a0a5e72284bde9ee949,305000
3913ae4de64e0a9d99402f43ae55d8cf3314a38e016b8257c672fdaf13d31d66,4000
496cc73980b89c2caaeb47811f97027de7a53b0904f4d6de9ef0236790683362,999999999
c0997ce221dd49f632d872ec2efe8f902348ad9dad54f82a43f12e9cfd97a609,48000
59cd39e8a1c89b272133d8d6e12e81ee274fdff8cff7858ba43a15042fc6458f,408000
e636e486c5cf04a5cbcde0b64845cc2e8f8ceba0f8989d2f8b4e74e748a3f957,999999999
b4530ca42675324d4923fcd6276c8de50011c68c1f100bfc1ccfc8a6271a1786,999999999
49b2fb147a44f10b0c4a56e140778af1ed3ef45029395547289f82dd5ac9fe06,999999999
9e50499913dbfb07e1e45895d04e45c1e5d1218e1082eb3887bb75eb72b5039b,999999999
6701ef7eea66d2058240a04b0d504a103cb10d7bd86449f853ca3ed626934de2,483000
1c1fda9eed2a73efb8c8b849ff59a52a238e0fab2098e2c99a5e469997bae260,367000
c831f4b9530e1a5cadd981a8bac8de999e24429bfea0969f0cfa375391023b47,447000
ae2a5e1ca3977630b40bf3065ceed17fbf065bb823363b1c5b2faaada2aa9a40,539000
6b16ff4f0041274b27d7428976de0d80d1ddae52e2abdaba0c94ce194851269f,999999999
2bcd2279efdc347daa424b9c2b18a8ba24373888315909ae7e2ab941a68a7643,999999999
5bb858c527b5c24b8afbe01c5d94938051619389b7633c12510c7382101c92e6,999999999
fbc9440df4b60ba81156966fae231f1609203247594e118569b46180e8626872,93000
9df90f5c311da62fbd65415aeee1171ab1b9525a68fad01b8d2000d991eacd97,129000
91afd9f5aa4dada473830655feee69efa63e22cd13474b25cd4b80716fe2dbeb,999999999
50f78fc04097cd5bc6d4406b074192bd25ec2b40ead889c144d293eab967cabe,785000
3967516827390c50b35e3f0eaf5d4f5ba3c07628b968b67d8cb39538a7a9b17b,707000
a9e6c7268d16f6c6260fef20660bf34974111a80abb888001cbabcd642e62586,253000
c4e3aceaf3f3d29f00e302890b52ea5dc6c4300c0a858bfd4437bdc6169f291e,253000
5be3ddc3d89f052b28e13b3533283f601b78015ae68ec12d7843ce2d86380419,999999999
e039980123df129215d554387bf97be3d1d7b51bc771608954d7b816400443c4,292000
fed70b98acb3280c1c43c7f3822ea150639384ad9786fb5ad2e76d1ee0394914,446000
dba739eec59ba07cb6461499bddb15de35461164b56d494a7c9b1df9b086fd7b,999999999
3d6a707d240e1285e9576c46a4c18c9073b0c7fc13c59bd29ff4345712177ecc,478000
f497f7d1d251f509b8bfd9be5531769f17d94c34c8ff5579590591045626dcaf,328000
63f415e19741b9ce2dab326abd742aeae8be9dac4ce67a95304bd882a4b31e59,486000
3cb17549c2cd42fd93dbb281921daf9027bb2d9dc7f2b1d38bb5851bd334003a,737000
7a5d1bb675fe26649847bad2561e6d714bdd6907a18d6b2c6d59fcd488b103d3,999999999
852cc19f65076efb9a1a8f4e97e98c20ff9c80b968a24ad0a4b89e2601bbe2c8,999999999
80477a1ad7668975c24458154cce0b7a4b6402311b90663bc3ea74a0e87db607,999999999
ecfb746d96a0991db31b24fbf345142a4da6bf9826a0b020eb0437edf7d3d201,243000
b55d2c194cd06cd17c9a21ca8d30f4816723649e1693ba2d2c7d479347b1f198,999999999
b7d40e461561ba2e211dab76d182c1642f0c089ef512fa9015453ea442c12583,999999999
422955c9b52e9ce4629d9b9e87facdeb92aa0447f3f212c00f1acb3501d32682,999999999
ea378f0c14a09c285f7d31d6b1917b19dd18cd3b8ed84b73ab599a2493958491,999999999
c04db539eda35dcc88e0dbf4019e263bb15ab033a949aefc1baee0261e5d5f11,999999999
c78c2a02751722ee634871201dc53564ba195dad137172d92711191487288ad5,999999999
8a02d88eb2a500b69f07cc0652332eb82f90b531364b0a3e7b66c9e254b96b14,999999999
d3e76fa50ddb5cca4ef2b37aa5d25038e30d6e6fe271a304fad2a88d5b9634c4,999999999
68da9a85f0bad4ff9e455ae89507c3f14e940d50d0f7b707d1e50e9410d97f3d,999999999
106c95ca69abd4ba71c8e34c1312cd64972864cc880ead5099e9312cf680d72e,999999999
856cbda5519188b8fdcc07f6d59c092e3d8666eea4aa3f45c064a521f4655fa2,999999999
3bb3fb04f43fb0eb7c3643701e38b539575442a570333baa74ecd827844db891,999999999
fa9558f308f78daf872c93ff3177ab5b5c81ea72d5cf9f3338c554f2410e1165,999999999
6f2dac2cfe3a97a9d5b3d5cd40345496f4ab21ac28665bf8c7441485c6160abb,999999999
e51170c7dc8bdfb1640f252cb8c8606cd09f2b94cb5bab38860cd5c022123789,999999999
2fddb80c3facd0018f2dd1bc880302cfab485ac80ba63dda9e463740b93413ec,999999999
88fed446909e3ad387194ab0ccb96df89c707d99c688eac9166a65fcf11ecbb8,634000
68319ca0fb7bee72ae739da8db5fdbc73b6cdeeffba58cadb544ef82b9f4c252,999999999
76a173c0779404e027b40d7601304762e91c628d52aa8793380d57b7fd04a21c,999999999
34c31832e1a5e23074dd5ae006d1a26ebb22b9000835ff45927a47825b228a00,999999999
5cd0440bce318d947d90896fc33d605eb17733defe12971e9bfd62e5b38c4924,281000
b5909aa547f2c42e0167405226566b27a2ff8ee21e3534c83851db986d9d5ef2,237000
287d28a376469514efc7ee0da42b78bc8c1b94eec8b33ead9ae3dcc123099c95,802000
816c4fd6e36054223f3f498eabac0f732af6691783def71af5df5fe23da44739,999999999
e8f804ce7e5ba590b2687e4ccccacb345c27205e32e1d70aac2a8151b01edc53,286000
caa5d90a661b7ca1f37fa1605e64d77f2124a43d67ceff208f64511091b95b71,116000
b0884052f43f94754fad536a452dbd0ec14ada254c30fcca173c65c6a327cfdc,843000
4e75a78388b561b0a1e2d2169e399da93f6c240a4ae749c20a244dcb0a99eb06,999999999
be9e2e75113e9dc914f8ed04d0aae811ea07ed5eb5ac27f6cbe9bf8c9ef11a0f,999999999
8a2e5b7e65caa8614d1bc2f2e073029e22ae1da1e95fbfcd54b1eba3d2dcd4d4,999999999
574253fd98e3342bc2220f028da27bf12bcef0e87073bdf73f8322931d713c8f,999999999
d669a5d89c18824be26f5848f91947c7d96589d184098f808b88be25190426d3,999999999
a4c769af5fd28dd7cd773fc502f83c8866d6280f4df1e01cc57d8b26fa5bf0d2,999999999
a428aa077c0f2e8af9a2cf60a2999554008cf1fb4c8e7abd49efc58f3a2b839e,999999999
8cea4accd1616b79ba070a69253ac0adedb9a09c32b35434b2c1c898f686231f,999999999
bce9b13b888d9c8d0652bd2ad521dc52cf6be337dd894fd2257897b01f4e78c0,999999999
b51418740343019dbbcad56ee6fda9450fb5880128872452021647810f34d783,999999999
020ecceec62b344ce31b2e91ce3d17e4f6f219476bce191ed15eb22ce94cee6c,999999999
46d598d808251eaab46d363a3a601a5a47d4f0184135ddbbf4f82a3d554b9a4a,66000
eb3b5e438a50b2474a02052efebed8c63b0b056a111a91ec416e7f574302ba48,999999999
5e1332ba8e6134c13e368fe4ce53a0a29b53ca04a94e0a7194084276e3357272,999999999
db8fced70663884428ed76f021e7ae296e6651e7d340d1f627f64d6f33ab0b2d,999999999
bd6dcb0d5d902779527659ca68b495e25aeb1727a0fed45d0a5d6815bc8ecd48,999999999
13c8eae5cd1f4e83a0575c19a260e91b7610487ea453c431e6227d9445bfb9de,999999999
2e43dc1bb16e3ad61cc13eb99958017ce96200fe4eebdafbc0bef417b629ab82,999999999
3be0b884f1d88660fb6b99d180204408f9da6c5eb680349710a78c8a7df47039,999999999
31bf580e9cf9186ea43d47f2a83c9e576dca3a3d8eb4e177c85ec1ef574f5a18,999999999
347f917901bbc39054cd7d685efc9c419de8871313a800991f6e09223b36e53a,999999999
0ed0930bf68483c8bd0b26b4a01d6da36c7b02e580c64c6cd544beb4066c0b23,999999999
8d7eeaa0ee4e738eb241a28e3fd6ce14d2cf4e1dc4d113f0d2a623b7c6e63968,999999999
5b6a647efebce5828f1900f1169d6a9bbee3d21de06cd4849587361f2f9120d2,999999999
0e56f0130bc415266f6f75446fc39ad89893a14e557aad0dd9a6a3bd6abbed10,999999999
e14c2c6954cb41a23232413e9ce24c25767a9323cac96980766a99c57590532e,999999999
e68f55b55c202ac52fee96b63eacfa131b62ac8db6779f9f43b82c3a0283fc9b,999999999
ec2d2788c18877b700ae8fcc51887e87c7216a421a692727121f306da59a6db6,999999999
2e02a7a3bfebbef3164430f9ee1fa679a18c4b76bf09403bd28f299431a87bab,999999999
1724abf37b47237927d4e50384774d41e7bd2174dd6daf5ce77ad976afff74e3,999999999
0037d7f13717be2b89bcb22a6d10b00d8085ed1b7c186294c4caee10a99ba23f,999999999
cd8e404752daf7168ff7a59a9c9b387a1a61c7e4c32f33318be209a773957446,999999999
c38dccb972721310c05d63eccff37a863ceeec0557df3b01a94e04df2b67afb8,999999999
1208231142d1602646ec2dd240989f668232a3fdc06739894170642f97d141c0,999999999
52e827c0ecc0634866125ad96438b605eafe2b7506d87b166e93f2e86b04bbc8,999999999
5ae6bfd699694817427f77b2601940a4a27601a384d16d2dcbd5069bc796142a,999999999
0d61fcca03a56f8e844fda18f0b9b548104c146e48dc269153081fac20c44b19,999999999
016ea1d93b9a25feb5ecd4cda682bb21ddc66d7cde2c45accad8f9c70de7982a,999999999
3cc74ec6bc2edef2f18f196fe823fa3174e24fa349a46802a31ed4a1f5a25d5c,999999999
0af196152a078cd613dcd0b0458f89ef7d2591a217362569f5a30bf1aaf7a368,999999999
cd81e7ad8eb50f84ef777403d47126121d52a7c9d2fb4418611b3d4d0e369e2b,999999999
e48ca268a3431f5b79bb0b8aec8571f72485a1d5c25f7650c97ae414f2df5824,185000
a195cb9edad27be6841c53f966b14ae4d80070e11fb6c886dfccfb408364b28e,999999999
5002fb994283b01857a3f74a8f4b6fb029025cc37c96c7264f1102e6e1dcc94c,999999999
7b5e5aaed21370f21eedb9fb977c4b8d08d1726ed768d27f02200fc266e9c958,999999999
8424df17fa2ca00cc01eabf5b2a3340cb40832cf707db4e08718063c5839bd08,999999999
333ffefc73b31b2fa3654c09bbe1f8b10b517d0ec94a933b22189f44b95eb78c,999999999
164ac0539075c3862c8058848ad00783b4a364864bd8c87bbe5210caa1f7e9fa,999999999
a71b1ac22ca7a67f690a9a0cc97ec138e30154b4caea841d451adba796e0c979,999999999
7f0bc742ca450d61969caf8d8d445bef6a22d368d2151aa06b6d8673e7505e38,999999999
03b34ee9166afadb949c3863957e1637fab65b156f361fa7e2d4fbc6ca74e473,999999999
cc69cac9b8f856910b20f0d46d2fd3834a5ab640a5576c733bd6b60863bc8745,999999999
ec6775c86e4816a0f3fd1db1495af5362b7e59009ccfe9618802ab18df0d83f7,13000
3051e77b140d5dd391b2e39667a3ad8d0c32d91157ea543b6001f9290f80e3e3,999999999
14717c51c8b6a9068d26cbf3fa5f4b775f822246f45b911200a7e0844e785191,999999999
7e5635c50d8d13e59e1eb100a9c9e430abd85c4b1ee5bc412ab2d88f30bc3354,999999999
907681383246433ea6ce06da1f967d9409d18ea6f11303d6dcc28d2e03e38878,999999999
1532b206503256f7ff7c4e90170dd7ec692b3888f816cbc4ebc36e940e211823,999999999
df0e5ab5b0fab43b7426d64de283cc32a4d51d3a42706a729664df9aeed349cd,999999999
8c67fa916b6a3af502d1c04758e38727e4a11ec710a1516904ab732e02b3251a,424000
4617889e1148fbde6b22d3dc6251b7b9b988852eb92e87f777408bba33f5d939,999999999
5fbe78713d10f92f112104aa28409bde9182f2232e3382a5a47a0450c1f32e7d,729000
3e76adcdbc77e0037baef8bf170d855c7f5e64ac73fc324a26e25a6c1be13385,999999999
4b3a142dbcf3b695670c7982fcf9edc467b3340d8256bd83d4b2c1922fb1d2fd,999999999
bfa1e329597b875d5c2e148e71c8b15240098faadc286a349324d9caed197b1a,999999999
c16e6250c8449262f0acea2997c89ce91fd987b169f9cff5622892708ec462ac,999999999
0bed5d0bc20f2b01e20d27b057d1bc1d2ea7758d52dc7f816edd432ffa495e2e,999999999
aac6a8fd687b1918efeb3a103c8674f8b3843d641083a28b44debf6464650b68,190000
48a3857a3f9f690080335d76f9d5e98793d1fd1d71ff000b5848b26d35f4a663,999999999
2a42700b3ba8caf9ad0837ee933a07cdeb9c9e71b0c8ba36a0c6daf9a331ec26,999999999
c7f688416bcfcf7e82df6daa8f880e85b4937265e24e4f3170017c97cabea0f0,999999999
8f667bd31676f42ab1a34744d7646fac67985d24d5360cc8057778d03cac92a7,535000
ebaccb84f5b1757069120e80c292fdae8de4a6e18a0d16a2e6fb3343f0055729,999999999
e5cb851986877977acc5b0e8d8feea9fe1a1e5b6de3b09dfd8f35f1034f36d77,163000
bfb8d0ae1c2d982992018f3983eadaaab156ef5dcdad1a57d7ee77b50e999b72,423000
2844bc70af564b3aad1d5bf5c5f57fba622ad6900868da4aa0d6c583cbc4bb6c,312000
faa785c68ca8aba15b9f6ce62dbbd4eb9810348e28bd9562fdd4f776d1b1bd12,999999999
23add05b02c87f794fe1a003feb1b026acb3ea7d4a00c2e44346eff22f64686a,183000
82dc7605e420077a2c81ff34c49cec99892c6484630299d590d13b1fd729e417,999999999
3f2600a643a07c8c68164fc09dca564bbbf8412471319afb23862d12dbefdb43,999999999
b0296fe7dbac7e5b539afdbff3442715be95e0e45730f6fdc72f4e6a598d15cf,999999999
eb783198a523b7383c5737405f27924b7f43777d30a1cba13341b1ea3b36580a,322000
0c852594b3b26dd13bf8165c4aacf7aa35566f1d3b7d10d64cd4eb21ad94dedc,999999999
74c7cfe6132ee2b2143b6951337958a45cb3f7120b8c7e92da93c475766e9dd9,999999999
1c67a8222b9fa15e2b374968da33ac002e3a7db731a5e2720a7eb527717e306e,999999999
73fe0ef144d29ffa193818f28254be4edc2f8798bcde44b41eafc4aed8f253d0,999999999
15f20c36a07152d8bab8639a36e742e91e65841cde2f5742ec00a51e951d1e0f,999999999
ff0694500bfca204b7a179846868fd9a1b7c900ecc05260df01c79e95a6c50ac,999999999
bbfdcee8a68f0d157d251ae570ce20de0f6fb1b3fc84659347a34ba4f45caf21,999999999
dce3da90f6425f1a059ae0f5a20e6f62ed0f5d1451c458bd1089c98c08da91d0,585000
32c4f405c4fd91e6f4a9bd04eb55b6bb4aedca9d49b279184f3b9240ab6e6a46,999999999
e308c83a55f0d0a5af52e52171a2c75b1e3e3da16271fdc1aca95926e14da43a,999999999
7d711c35e3253591e07a2c130d3056d876aba521d9b75382641768515688144a,999999999
46e4ac84dce72bcf99436fd5322764f851e85aed633055ad2bca01543769fc7d,999999999
53a23f433659036cd79f20e1da0adf42df857f16f565e0ad9cabeeceb4097671,999999999
97630813448aec56663d922b843a37bc94435a5aad6ed252033adaf2713d5200,999999999
fbb08e2d034a103d8ce596ea5c03983b90245f71c0bb638c38f09fa28326d810,999999999
d109be4b0521ae4da637e8b845827d14f7793cc566d023866ad1273e7541f4ed,999999999
ef95d84f6e2694a77d84f8755662c6ede8e4f8dc66bdaf22b23f77c18566198b,153000
ed5639f4bc45bc900e645bfe083824eee6735a6987f95d4a8ccb129418cc3e5f,999999999
bbc44ef2a2c37bd656b9fd1c9e270c1af1768ee17dcbc720e156fe6bad18eb66,999999999
a8b41e0c2f0807a639663856374f30d36287109401a4747eb2dafdbc1739ae65,999999999
44ce04ff7e1a2c06780373166721e527410a1c6d549edc24c5cff8233c3c8e4c,999999999
d415ef6d21fc6c502e69b70e7eaa4aee848008bc3beeef20fd018f33f6c43439,999999999
9aaf831dcc7cbc5c1e90aa87da659578f98c9bcb8484e11f65ab1d2f2ba48389,999999999
6b8f166feef12c99beae381bc23a5df4368c66b88534797654b594bb864662d8,999999999
63dfc3c3af92af681563fd0a4ab9c2c311ee00bd825eb07f6674f9d59e64d93c,999999999
9e4ef63dbefeb089c95d7588c750d47f0802bc98ac6e9462f4cb49018e828838,999999999
82f8dc218c5587aa7c7e6cfe1bd12abe0f230ebee12148f0a3de592d449162af,999999999
de70bf2f68e894acc4df605a8319189d10c1fcbb5ed741c1c86502932f9d5611,999999999
a292844a8c6eda91d13493b2b0154ae9963d14798fc94292f39a0b64a1b3f8db,999999999
e544c41684930d81fab62736e124b635af86826ba16c2f0e55d240748397d23f,999999999
e5672c3decb757895db9ea626cafad2665f789db115c956c890f80fdb149eff6,999999999
285c50155ce48189a5b7d2f3bc8117fd15faec49ddd1f18dd47785f621ac61af,999999999
55ad6cb1c2e3811eeb17fc91f841f743683613651d6003a5d2bd227215dc858e,999999999
b0c979f1985d6bc7120005e2f41b227f8146e68834623433637f20f45792d2da,999999999
39df75924f877ee2bed14918ebe71f9f3c263f1581bf44ea377cc926df347cac,999999999
7314ed28e32d8e8d171a33eda72e63d9650a5b1f907d4152fdcbe06371fb5a48,557000
9721584cafd2d1ed363839d44a5a1f746920267d852a4c8ee40497dc4a6b6707,999999999
f690554a99b76ca1ed37e395b68e062edf7771bda020c99b41921ca2c0b816c3,999999999
7ceaaba5140cf31075d1cf89156fc5687928a62cf3a5db7120b188b2f1ddc0dd,999999999
8e6ae1f2d3addc6aeb74a6eeff9df2edf07253f43d7170ec7126a93083a61742,516000
9c21e51c4f10a00b48928b3e26a61dfb5202020a9209e9c337e6bd511bfff32c,999999999
0a2658dc257184f038deea9c5e9422462316e5026d3e3d9709655af3d23c5d20,999999999
b2bcd1f7342f55b75626a748734389e23b61e76371191ec49a79c2036c2a75e6,999999999
1b3b0fe3cd2f1ed4eaf97d83b37293e5c9a20a6950e5335960377b493ee4a496,999999999
ff733987561cec4c76df65d9fe963f38f0ffbd06cf453cda9de1d4e519cdb4ad,999999999
2a2c9aea2bc16a3f1ff48c85a3be479e6a1b10ea467b151c10408138b652ef0c,999999999
5511dabb8ad78793804ca23785c3c1bb0987d8191f255cffd8086d6d3fe8fdde,999999999
a8c25e87bfeff680d6a2fa749ba46472c30a32b4f3db48d2800d9676cc074150,999999999
5e06645727a1412a908ae6d9517a4eca92fd190f87b8551f5dbf3d71f9f8e3d4,999999999
5eb5e2b8b2ccce72cbb8e7b99f0745a82bba1ab24a4942e5a9bc4532e0616885,525000
129d9fc7b3f79722707c6070f3a19c6f2ff9b37b573eff586abbe1833258cf95,999999999
9062fe02c2159da978f91a8f9ca7448c821db9b9df5a0073055ecc5ed8ef0e0b,999999999
462760b9a27c186639f5f00bf68e6f586eb92bd8c6e9d4f1e9b3c91f7163ed93,100000
9bd6e56914607940d4618469cc4a1260cfedb14226ebf3138e90f52fb413c131,999999999
0f50301c2308c84546a9edafbf6f148d454cd5ec6c55d0348dc58671199729f0,288000
f15b32f802e60258bfa315b932f366420bc1129972bfdb1d73e1634bb97daf9e,999999999
8adbb26b2cb19b1e7bb9afd6b188ddcfd726ce2880300a458a80f1c9077d66d8,657000
b6453737cc08becc9a6486bc5b72fb0f189eadc1cdb554f9cea751ac08e10c7d,999999999
c5d5ba1b549cb711fc446b02220894f516fac9355af29f01f7dae150273aa382,999999999
9663a1da7cf7cfc2424156899b3287b6caeaeeae0f38f2d553bd9df23d2e6d9e,999999999
1b1894956694431493085495039462818a1ac79b331a1fbaa898c9b0e1e32351,999999999
edb8d8093fa0cc91ff37e16756347cf0740b14085c15d7542915d28d1a31f3e9,999999999
45331e38de770cbb8c66e31b0fdab65dd17545e550831a6fb9e9c28d6ad5e9bd,999999999
893d2ae7bd9a0bc7cd82c47178f6683d99761878657a6af1f0ef53b93d4846dc,993000
e40fb7c915b03c3c4c14f754e27c5e63dd70c166e7063262ff8d645a54614754,999999999
